,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExteriorQ,ExteriorC,BasementQ,BasementC,BasementEx,Basement1,BsmtFinSF1,Basement2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Kitchen,TotRmsAbvGrd,Function,Fireplaces,FireplaceQ,Garage,GarageYrBlt,GarageCars,GarageArea,GarageQ,GarageC,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Pool,FenceType,MiscVal,SalePrice
490,,2665,5,6,1976,0.0,3,3,4.0,3.0,2.0,1.0,0,1.0,0,264,264,3,616,688,0,1304,0,0,1,1,3,4,8,1,4.0,3.0,1976.0,1,336,3.0,3.0,141,24,0,0,0,0,0.0,0.0,0,115000
491,79.0,9490,6,7,1941,0.0,3,3,3.0,3.0,1.0,4.0,403,3.0,165,238,806,3,958,620,0,1578,1,0,1,0,2,5,8,2,3.0,,1941.0,1,240,3.0,3.0,0,0,32,0,0,0,3.0,3.0,0,133000
492,105.0,15578,6,5,2006,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,728,728,4,728,728,0,1456,0,0,2,1,3,8,8,0,,,2006.0,2,429,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,172785
493,70.0,7931,5,6,1960,0.0,3,3,3.0,3.0,1.0,4.0,374,2.0,532,363,1269,3,1269,0,0,1269,0,0,1,1,3,6,8,1,2.0,1.0,1964.0,1,308,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,155000
494,50.0,5784,5,8,1938,0.0,3,3,2.0,3.0,1.0,1.0,0,1.0,0,190,190,4,886,0,0,886,0,0,1,0,3,4,8,0,,,1938.0,1,273,3.0,3.0,144,20,80,0,0,0,0.0,0.0,0,91300
495,60.0,7879,4,5,1920,0.0,3,3,3.0,3.0,1.0,3.0,495,1.0,0,225,720,3,720,0,0,720,0,0,1,0,3,4,8,0,,,,0,0,,,0,523,115,0,0,0,2.0,2.0,0,34900
496,,12692,8,5,1992,0.0,4,3,4.0,3.0,1.0,6.0,1231,1.0,0,1969,3200,5,3228,0,0,3228,1,0,3,0,4,10,8,1,4.0,,1992.0,2,546,3.0,3.0,264,75,291,0,0,0,0.0,0.0,0,430000
497,60.0,9120,7,6,1925,0.0,3,4,3.0,3.0,1.0,3.0,329,1.0,0,697,1026,5,1133,687,0,1820,1,0,2,0,3,8,8,0,,1.0,1925.0,1,240,3.0,3.0,0,100,0,0,0,0,4.0,4.0,0,184000
498,65.0,7800,5,7,1967,89.0,3,3,3.0,3.0,1.0,5.0,450,1.0,0,414,864,5,899,0,0,899,0,0,1,0,4,5,8,0,,,1967.0,1,288,3.0,3.0,64,0,0,0,0,0,3.0,3.0,0,130000
499,70.0,7535,5,7,1958,0.0,3,3,3.0,3.0,1.0,4.0,111,2.0,279,522,912,2,912,0,0,912,0,1,1,0,3,5,8,0,,,1958.0,1,297,3.0,3.0,12,285,0,0,0,0,1.0,1.0,480,120000
500,21.0,1890,6,5,1973,285.0,3,3,3.0,3.0,1.0,4.0,356,1.0,0,316,672,3,672,546,0,1218,0,0,1,1,3,7,8,0,,1.0,1973.0,1,264,3.0,3.0,144,28,0,0,0,0,0.0,0.0,0,113000
501,75.0,9803,7,5,2005,0.0,4,3,4.0,3.0,1.0,6.0,400,1.0,0,466,866,4,866,902,0,1768,0,0,2,1,4,7,8,0,,,2005.0,2,603,3.0,3.0,0,108,0,0,0,0,0.0,0.0,0,226700
502,70.0,9170,5,7,1965,0.0,3,3,3.0,3.0,1.0,5.0,698,6.0,96,420,1214,5,1214,0,0,1214,1,0,1,0,3,6,8,0,,1.0,1965.0,2,461,2.0,2.0,0,0,184,0,0,0,4.0,4.0,400,140000
503,100.0,15602,7,8,1959,0.0,3,3,3.0,3.0,1.0,5.0,1247,1.0,0,254,1501,3,1801,0,0,1801,1,0,2,0,3,6,8,2,3.0,,1959.0,2,484,3.0,3.0,0,54,0,0,161,0,2.0,2.0,0,289000
504,24.0,2308,6,5,1974,0.0,3,3,3.0,3.0,1.0,5.0,257,3.0,495,103,855,3,855,467,0,1322,0,1,2,1,3,6,8,1,2.0,,1974.0,2,440,3.0,3.0,260,0,0,0,0,0,0.0,0.0,0,147000
505,60.0,7596,5,5,1952,360.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,960,960,4,960,1000,0,1960,0,0,2,0,3,10,8,0,,1.0,1952.0,2,400,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,124500
506,80.0,9554,8,5,1993,125.0,4,3,4.0,3.0,1.0,6.0,380,1.0,0,397,777,5,1065,846,0,1911,0,0,2,1,4,8,8,1,3.0,,1993.0,2,471,3.0,3.0,182,81,0,0,0,0,0.0,0.0,0,215000
507,75.0,7862,6,5,2009,0.0,4,3,4.0,3.0,1.0,6.0,27,1.0,0,1191,1218,5,1218,0,0,1218,0,0,2,0,4,4,8,0,,,2009.0,2,676,3.0,3.0,0,102,0,0,0,0,0.0,0.0,0,208300
508,60.0,9600,7,9,1928,0.0,3,5,3.0,3.0,1.0,3.0,141,1.0,0,548,689,5,689,689,0,1378,0,0,2,0,4,7,8,1,4.0,1.0,1928.0,2,360,3.0,3.0,0,0,116,0,0,0,0.0,0.0,0,161000
509,80.0,9600,5,6,1959,132.0,3,3,3.0,3.0,1.0,5.0,991,1.0,0,50,1041,5,1041,0,0,1041,1,0,1,0,3,6,8,0,,,1959.0,1,270,3.0,3.0,224,88,0,0,0,0,3.0,3.0,0,124500
510,75.0,14559,5,7,1951,70.0,4,3,3.0,3.0,1.0,4.0,650,3.0,180,178,1008,5,1363,0,0,1363,1,0,1,0,3,6,7,2,3.0,2.0,1951.0,1,288,3.0,3.0,324,42,0,0,168,0,0.0,0.0,2000,164900
511,40.0,6792,7,5,2005,94.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1368,1368,5,1368,0,0,1368,0,0,2,0,4,6,8,1,4.0,,2005.0,2,474,3.0,3.0,132,35,0,0,0,0,0.0,0.0,0,202665
512,70.0,9100,5,5,1958,0.0,3,3,3.0,3.0,1.0,4.0,521,2.0,174,169,864,3,864,0,0,864,1,0,1,0,3,5,8,0,,1.0,1964.0,2,624,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,129900
513,71.0,9187,6,5,1983,0.0,3,4,3.0,3.0,1.0,5.0,336,1.0,0,748,1084,3,1080,0,0,1080,0,0,1,1,3,5,8,0,,,1983.0,2,484,3.0,3.0,120,0,158,0,0,0,0.0,0.0,0,134000
514,55.0,10594,5,5,1926,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,768,768,2,789,0,0,789,0,0,1,0,3,5,8,0,,1.0,1926.0,1,200,1.0,1.0,0,0,112,0,0,0,3.0,3.0,0,96500
515,94.0,12220,10,5,2009,305.0,5,3,5.0,3.0,1.0,6.0,1436,1.0,0,570,2006,5,2020,0,0,2020,1,0,2,1,5,9,8,1,4.0,,2009.0,3,900,3.0,3.0,156,54,0,0,0,0,0.0,0.0,0,402861
516,,10448,6,6,1972,333.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,689,689,3,1378,741,0,2119,0,0,2,1,3,7,8,1,3.0,,1972.0,2,583,3.0,3.0,0,104,0,0,0,0,4.0,4.0,0,158000
517,79.0,10208,7,5,1996,921.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1264,1264,5,1277,1067,0,2344,0,0,2,1,4,7,8,1,3.0,,1996.0,3,889,3.0,3.0,220,0,0,0,0,0,0.0,0.0,0,265000
518,,9531,6,5,1998,0.0,3,3,4.0,3.0,2.0,6.0,706,1.0,0,88,794,5,882,914,0,1796,1,0,2,1,3,7,8,0,,,1998.0,2,546,3.0,3.0,0,36,0,0,0,0,3.0,3.0,0,211000
519,53.0,10918,7,9,1926,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1276,1276,5,1276,804,0,2080,0,0,1,1,4,9,8,2,4.0,1.0,1926.0,1,282,3.0,3.0,0,0,0,0,145,0,3.0,3.0,0,234000
520,60.0,10800,4,7,1900,0.0,3,3,,,,,0,,0,0,0,3,694,600,0,1294,0,0,2,0,3,7,8,0,,,,0,0,,,220,114,210,0,0,0,0.0,0.0,0,106250
521,90.0,11988,6,6,1957,0.0,3,3,3.0,3.0,1.0,3.0,777,1.0,0,467,1244,5,1244,0,0,1244,0,0,1,1,3,6,8,2,4.0,,1957.0,1,336,3.0,3.0,0,40,0,0,0,0,0.0,0.0,0,150000
522,50.0,5000,6,7,1947,0.0,3,4,3.0,3.0,1.0,5.0,399,1.0,0,605,1004,5,1004,660,0,1664,0,0,2,0,3,7,8,2,4.0,1.0,1950.0,2,420,3.0,3.0,0,24,36,0,0,0,0.0,0.0,0,159000
523,130.0,40094,10,5,2007,762.0,5,3,5.0,3.0,4.0,6.0,2260,1.0,0,878,3138,5,3138,1538,0,4676,1,0,3,1,5,11,8,1,4.0,3.0,2007.0,3,884,3.0,3.0,208,406,0,0,0,0,0.0,0.0,0,184750
524,95.0,11787,7,5,1996,594.0,4,3,4.0,3.0,1.0,6.0,719,1.0,0,660,1379,5,1383,1015,0,2398,1,0,2,1,4,8,8,1,3.0,,1996.0,3,834,3.0,3.0,239,60,0,0,0,0,0.0,0.0,0,315750
525,62.0,7500,7,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1257,1257,5,1266,0,0,1266,0,0,2,0,4,6,8,1,3.0,,2005.0,2,453,3.0,3.0,38,144,0,0,0,0,0.0,0.0,0,176000
526,70.0,13300,5,7,1956,0.0,3,3,4.0,3.0,1.0,3.0,377,1.0,0,551,928,3,928,0,0,928,0,0,1,0,3,4,8,0,,,1956.0,1,252,3.0,3.0,261,0,156,0,0,0,0.0,0.0,0,132000
527,67.0,14948,9,5,2008,268.0,5,3,5.0,3.0,3.0,6.0,1330,1.0,0,122,1452,5,1476,1237,0,2713,1,0,2,1,5,11,8,1,4.0,,2008.0,3,858,3.0,3.0,126,66,0,0,0,0,0.0,0.0,0,446261
528,58.0,9098,4,7,1920,0.0,3,3,3.0,3.0,2.0,5.0,348,1.0,0,180,528,5,605,0,0,605,1,0,1,0,3,5,8,0,,,,0,0,,,0,0,144,0,0,0,0.0,0.0,0,86000
529,,32668,6,3,1957,,4,3,3.0,3.0,1.0,3.0,1219,1.0,0,816,2035,3,2515,0,0,2515,1,0,3,0,3,9,4,2,3.0,,1975.0,2,484,3.0,3.0,0,0,200,0,0,0,0.0,0.0,0,200624
530,85.0,10200,6,5,1988,219.0,4,3,4.0,3.0,3.0,6.0,783,1.0,0,678,1461,5,1509,0,0,1509,1,0,2,0,4,5,8,1,2.0,,1988.0,2,600,3.0,3.0,224,0,0,0,0,0,0.0,0.0,0,175000
531,60.0,6155,6,8,1920,0.0,3,3,2.0,2.0,2.0,1.0,0,1.0,0,611,611,5,751,611,0,1362,0,0,2,0,3,6,8,0,,1.0,1920.0,2,502,3.0,2.0,0,0,84,0,0,0,0.0,0.0,0,128000
532,60.0,7200,5,7,1955,0.0,3,3,,,,,0,,0,0,0,5,827,0,0,827,0,0,1,0,3,5,5,1,1.0,1.0,1967.0,1,392,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,107500
533,50.0,5000,1,3,1946,0.0,2,2,,,,,0,,0,0,0,2,334,0,0,334,0,0,1,0,2,2,8,0,,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,39300
534,74.0,9056,8,5,2004,0.0,4,3,5.0,4.0,3.0,1.0,0,1.0,0,707,707,5,707,707,0,1414,0,0,2,1,4,6,8,1,4.0,,2004.0,2,403,3.0,3.0,100,35,0,0,0,0,0.0,0.0,0,178000
535,70.0,7000,5,7,1910,0.0,3,3,4.0,3.0,4.0,6.0,969,1.0,0,148,1117,3,820,527,0,1347,1,0,1,0,3,5,8,0,,,,0,0,,,85,0,148,0,0,0,0.0,0.0,0,107500
536,57.0,8924,7,5,1998,0.0,3,3,4.0,3.0,3.0,1.0,0,1.0,0,880,880,5,880,844,0,1724,0,0,2,1,4,8,8,0,,,1998.0,2,527,3.0,3.0,120,155,0,0,0,0,0.0,0.0,0,188000
537,,12735,4,5,1972,0.0,3,3,3.0,3.0,1.0,4.0,600,1.0,0,264,864,3,864,0,0,864,0,0,1,0,3,5,8,0,,1.0,1980.0,2,576,3.0,3.0,216,0,0,0,0,0,1.0,1.0,0,111250
538,,11553,5,5,1968,188.0,3,3,3.0,3.0,1.0,4.0,673,1.0,0,378,1051,3,1159,0,0,1159,0,0,1,1,3,7,8,1,2.0,,1968.0,1,336,3.0,3.0,466,0,0,0,0,0,0.0,0.0,0,158000
539,,11423,8,5,2001,479.0,4,3,4.0,3.0,3.0,6.0,1358,1.0,0,223,1581,5,1601,0,0,1601,1,0,2,0,4,6,8,1,3.0,,2001.0,2,670,3.0,3.0,180,0,0,0,0,0,3.0,3.0,2000,272000
540,85.0,14601,9,5,2006,584.0,5,3,5.0,3.0,3.0,6.0,1260,1.0,0,578,1838,5,1838,0,0,1838,1,0,2,0,5,8,8,1,4.0,,2006.0,3,765,3.0,3.0,270,68,0,0,0,0,0.0,0.0,0,315000
541,,11000,8,5,2000,72.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,969,969,5,997,1288,0,2285,0,0,2,1,4,8,8,1,3.0,3.0,2000.0,3,648,3.0,3.0,0,56,0,0,0,0,0.0,0.0,0,248000
542,78.0,10140,7,5,1998,0.0,4,3,5.0,3.0,1.0,2.0,144,6.0,1127,379,1650,5,1680,0,0,1680,1,0,2,0,4,7,4,1,3.0,,1998.0,2,583,3.0,3.0,78,73,0,0,0,0,0.0,0.0,0,213250
543,34.0,4058,7,5,1998,182.0,3,3,4.0,3.0,3.0,6.0,584,2.0,139,0,723,5,767,0,0,767,1,0,1,0,3,4,8,0,,,1998.0,1,367,3.0,3.0,120,40,0,0,0,0,0.0,0.0,0,133000
544,58.0,17104,7,5,2006,0.0,4,3,4.0,4.0,3.0,6.0,554,1.0,0,100,654,5,664,832,0,1496,1,0,2,1,4,7,8,1,4.0,,2006.0,2,426,3.0,3.0,100,24,0,0,0,0,0.0,0.0,0,179665
545,,13837,7,5,1988,178.0,4,4,4.0,4.0,1.0,6.0,1002,2.0,202,0,1204,4,1377,806,0,2183,0,0,2,1,4,9,8,0,,,1988.0,3,786,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,229000
546,70.0,8737,6,7,1923,0.0,3,3,4.0,3.0,1.0,3.0,300,1.0,0,765,1065,5,915,720,0,1635,0,0,1,1,3,6,8,1,4.0,1.0,1950.0,2,440,3.0,3.0,0,38,0,144,0,0,0.0,0.0,0,210000
547,54.0,7244,5,7,1970,0.0,3,4,4.0,3.0,3.0,5.0,619,1.0,0,149,768,5,768,0,0,768,1,0,1,0,3,5,8,0,,1.0,1987.0,2,624,3.0,3.0,104,0,0,0,0,0,0.0,0.0,0,129500
548,49.0,8235,5,7,1955,0.0,3,4,3.0,3.0,1.0,2.0,180,3.0,645,0,825,3,825,0,0,825,1,0,1,0,3,4,8,0,,1.0,1963.0,2,720,3.0,3.0,140,50,0,0,0,0,3.0,3.0,0,125000
549,75.0,9375,7,5,2003,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,912,912,5,912,1182,0,2094,0,0,2,1,4,8,8,1,4.0,3.0,2003.0,2,615,3.0,3.0,182,182,0,0,0,0,0.0,0.0,0,263000
550,53.0,4043,6,6,1977,0.0,3,3,4.0,3.0,1.0,5.0,559,1.0,0,510,1069,3,1069,0,0,1069,0,0,2,0,3,4,8,0,,,1977.0,2,440,3.0,3.0,0,55,0,0,200,0,0.0,0.0,0,140000
551,50.0,6000,5,6,1957,0.0,3,3,3.0,3.0,1.0,3.0,308,1.0,0,620,928,4,928,0,0,928,0,0,1,0,3,5,8,0,,,1957.0,1,288,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,112500
552,87.0,11146,8,5,2006,250.0,4,3,5.0,3.0,3.0,1.0,0,1.0,0,1709,1709,5,1717,0,0,1717,0,0,2,0,4,7,8,1,4.0,,2006.0,3,908,3.0,3.0,169,39,0,0,0,0,0.0,0.0,0,255500
553,67.0,8777,4,5,1949,0.0,3,3,,,,,0,,0,0,0,5,1126,0,0,1126,0,0,2,0,4,5,8,0,,1.0,2002.0,2,520,3.0,3.0,0,96,0,0,0,0,3.0,3.0,0,108000
554,85.0,10625,7,5,2003,292.0,4,3,4.0,3.0,1.0,6.0,866,1.0,0,132,998,5,1006,1040,0,2046,1,0,2,1,4,8,8,1,4.0,3.0,2003.0,3,871,3.0,3.0,320,62,0,0,0,0,0.0,0.0,0,284000
555,58.0,6380,5,6,1922,0.0,3,3,3.0,2.0,1.0,1.0,0,1.0,0,993,993,3,1048,0,0,1048,0,0,1,0,3,5,8,1,4.0,1.0,1922.0,1,280,3.0,3.0,0,0,116,0,0,0,0.0,0.0,0,113000
556,69.0,14850,5,5,1957,0.0,3,3,3.0,3.0,1.0,3.0,895,1.0,0,197,1092,3,1092,0,0,1092,1,0,1,0,3,6,8,1,3.0,,1957.0,1,299,3.0,3.0,268,0,0,0,122,0,1.0,1.0,0,141000
557,60.0,11040,4,6,1920,0.0,3,3,3.0,3.0,1.0,3.0,637,1.0,0,0,637,4,897,439,0,1336,0,0,1,1,3,7,8,0,,2.0,1994.0,1,570,3.0,3.0,0,47,120,0,0,0,0.0,0.0,0,108000
558,57.0,21872,7,5,1996,0.0,3,3,4.0,3.0,4.0,6.0,604,1.0,0,125,729,5,729,717,0,1446,0,1,2,1,3,6,8,1,3.0,,1996.0,2,406,3.0,3.0,264,22,0,0,0,0,0.0,0.0,0,175000
559,,3196,7,5,2003,18.0,4,3,4.0,3.0,4.0,1.0,0,1.0,0,1374,1374,5,1557,0,0,1557,0,0,2,0,4,7,8,1,3.0,,2003.0,2,420,3.0,3.0,143,20,0,0,0,0,0.0,0.0,0,234000
560,,11341,5,6,1957,180.0,3,3,4.0,3.0,1.0,5.0,1302,1.0,0,90,1392,3,1392,0,0,1392,1,0,1,1,3,5,5,1,4.0,1.0,1957.0,2,528,3.0,3.0,0,0,0,0,95,0,0.0,0.0,0,121500
561,77.0,10010,5,5,1974,0.0,3,3,4.0,3.0,3.0,5.0,1071,2.0,123,195,1389,4,1389,0,0,1389,1,0,1,0,3,6,8,1,3.0,,1975.0,2,418,3.0,3.0,240,38,0,0,0,0,0.0,0.0,0,170000
562,63.0,13907,5,6,1940,0.0,3,3,3.0,3.0,1.0,4.0,290,1.0,0,706,996,5,996,0,0,996,1,0,1,0,3,6,8,1,4.0,,,0,0,,,144,0,0,0,0,0,0.0,0.0,0,108000
563,66.0,21780,6,7,1918,0.0,3,3,4.0,3.0,2.0,1.0,0,1.0,0,1163,1163,5,1163,511,0,1674,0,0,2,0,3,8,8,1,4.0,1.0,1955.0,2,396,3.0,3.0,72,36,0,0,144,0,0.0,0.0,0,185000
564,,13346,7,5,1992,0.0,4,3,4.0,3.0,1.0,6.0,728,1.0,0,367,1095,5,1166,1129,0,2295,1,0,2,1,4,9,8,1,3.0,,1992.0,2,590,3.0,3.0,0,40,0,0,0,0,0.0,0.0,0,268000
565,66.0,6858,6,4,1915,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,806,806,3,841,806,0,1647,1,0,1,1,2,6,8,0,,1.0,1920.0,1,216,3.0,3.0,0,66,136,0,0,0,0.0,0.0,0,128000
566,77.0,11198,9,5,2005,245.0,4,3,4.0,4.0,1.0,1.0,0,1.0,0,1122,1122,5,1134,1370,0,2504,0,0,2,1,5,11,8,1,4.0,3.0,2005.0,3,656,3.0,3.0,144,39,0,0,0,0,0.0,0.0,0,325000
567,70.0,10171,7,5,2004,168.0,4,3,4.0,3.0,1.0,6.0,2,1.0,0,1515,1517,5,1535,0,0,1535,0,0,2,0,4,7,8,0,,,2004.0,2,532,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,214000
568,79.0,12327,8,8,1983,0.0,4,3,4.0,3.0,4.0,6.0,1441,1.0,0,55,1496,5,1496,636,0,2132,1,0,1,1,4,5,6,1,4.0,3.0,1983.0,2,612,4.0,3.0,349,40,0,0,0,0,0.0,0.0,0,316600
569,,7032,5,5,1979,0.0,3,3,4.0,3.0,4.0,6.0,943,1.0,0,0,943,3,943,0,0,943,1,0,1,0,3,4,8,2,3.0,1.0,1979.0,2,600,3.0,3.0,42,0,0,0,0,0,0.0,0.0,0,135960
570,74.0,13101,5,5,1965,108.0,3,3,3.0,3.0,1.0,2.0,231,1.0,0,1497,1728,3,1728,0,0,1728,0,0,2,0,3,10,8,0,,1.0,1987.0,2,576,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,142600
571,60.0,7332,6,6,1959,207.0,3,3,3.0,3.0,1.0,4.0,414,1.0,0,450,864,5,864,0,0,864,1,0,1,0,4,4,8,0,,,1959.0,1,288,3.0,3.0,168,0,0,0,0,0,0.0,0.0,0,120000
572,83.0,13159,7,5,2009,0.0,3,3,5.0,3.0,3.0,1.0,0,1.0,0,846,846,4,846,846,0,1692,0,0,2,1,4,6,8,0,,,2009.0,2,650,3.0,3.0,208,114,0,0,0,0,0.0,0.0,0,224500
573,76.0,9967,7,5,2000,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,384,384,5,774,656,0,1430,0,0,2,1,3,8,8,1,3.0,3.0,2000.0,2,400,3.0,3.0,100,0,0,0,0,0,0.0,0.0,0,170000
574,70.0,10500,5,7,1971,82.0,3,3,3.0,3.0,3.0,5.0,349,1.0,0,23,372,3,576,533,0,1109,0,1,1,0,3,5,8,0,,3.0,1971.0,1,288,3.0,3.0,35,0,0,0,0,0,2.0,2.0,0,139000
575,80.0,8480,5,5,1947,0.0,3,3,3.0,3.0,1.0,3.0,442,1.0,0,390,832,3,832,384,0,1216,0,0,1,0,3,6,8,0,,1.0,1947.0,1,336,3.0,3.0,158,0,102,0,0,0,0.0,0.0,0,118500
576,52.0,6292,7,7,1928,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,861,861,4,877,600,0,1477,0,1,2,0,3,6,8,1,4.0,1.0,1928.0,1,216,3.0,3.0,0,50,0,0,0,0,0.0,0.0,0,145000
577,96.0,11777,5,6,1966,97.0,3,3,3.0,3.0,3.0,2.0,328,5.0,551,285,1164,5,1320,0,0,1320,1,0,1,0,3,6,8,2,2.0,,1966.0,2,564,3.0,3.0,160,68,240,0,0,0,0.0,0.0,0,164500
578,34.0,3604,7,5,2007,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,689,689,5,703,689,0,1392,0,0,2,0,4,5,8,0,,1.0,2007.0,2,540,3.0,3.0,0,102,0,0,0,0,0.0,0.0,0,146000
579,81.0,12150,5,5,1954,335.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,1050,1050,5,1050,745,0,1795,0,0,2,0,3,7,8,0,,,1954.0,1,352,2.0,3.0,0,0,0,0,0,0,0.0,0.0,0,131500
580,,14585,6,6,1960,85.0,3,3,3.0,3.0,1.0,4.0,594,3.0,219,331,1144,5,1429,0,0,1429,0,1,1,0,4,7,8,2,4.0,,1960.0,2,572,3.0,3.0,216,110,0,0,0,0,0.0,0.0,0,181900
581,98.0,12704,8,5,2008,306.0,5,3,5.0,3.0,1.0,1.0,0,1.0,0,2042,2042,5,2042,0,0,2042,0,0,2,1,5,8,8,1,4.0,,2009.0,3,1390,3.0,3.0,0,90,0,0,0,0,0.0,0.0,0,253293
582,81.0,11841,6,5,1990,104.0,3,4,4.0,3.0,3.0,6.0,816,1.0,0,0,816,3,816,0,0,816,1,0,1,0,3,5,8,0,,,,0,0,,,0,32,0,0,0,0,0.0,0.0,0,118500
583,75.0,13500,10,9,1893,0.0,5,5,3.0,3.0,1.0,1.0,0,1.0,0,1237,1237,4,1521,1254,0,2775,0,0,3,1,4,9,8,1,4.0,1.0,1988.0,2,880,4.0,3.0,105,502,0,0,0,0,0.0,0.0,0,325000
584,51.0,6120,4,7,1935,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,884,884,5,989,584,0,1573,0,0,1,0,4,6,8,0,,1.0,1935.0,1,240,3.0,3.0,0,0,54,0,120,0,0.0,0.0,0,133000
585,88.0,11443,8,5,2005,208.0,4,3,5.0,3.0,4.0,6.0,1460,1.0,0,408,1868,5,2028,0,0,2028,1,0,2,0,4,7,8,2,4.0,,2005.0,3,880,3.0,3.0,326,66,0,0,0,0,0.0,0.0,0,369900
586,55.0,10267,6,7,1918,0.0,3,4,3.0,4.0,2.0,3.0,210,5.0,606,0,816,5,838,0,0,838,1,0,1,0,2,5,8,0,,1.0,1961.0,1,275,3.0,3.0,0,0,112,0,0,0,1.0,1.0,0,130000
587,74.0,8740,5,6,1982,0.0,3,3,3.0,3.0,3.0,5.0,672,1.0,0,168,840,3,860,0,0,860,1,0,1,0,3,4,8,0,,1.0,1996.0,2,528,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,137000
588,65.0,25095,5,8,1968,0.0,3,3,3.0,3.0,4.0,6.0,1324,1.0,0,113,1437,5,1473,0,0,1473,2,0,1,0,5,5,8,2,4.0,,1968.0,1,452,3.0,3.0,0,48,0,0,60,0,0.0,0.0,0,143000
589,50.0,9100,5,6,1930,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,742,742,3,779,0,156,935,0,0,1,0,3,4,8,0,,1.0,1988.0,1,308,3.0,3.0,0,0,0,0,0,0,0.0,0.0,600,79500
590,64.0,8320,7,5,2004,0.0,4,3,4.0,3.0,1.0,6.0,490,1.0,0,280,770,5,770,812,0,1582,0,0,2,1,4,6,8,0,,,2004.0,2,520,3.0,3.0,0,45,0,0,0,0,0.0,0.0,0,185900
591,97.0,13478,10,5,2008,420.0,5,3,5.0,3.0,4.0,6.0,1338,1.0,0,384,1722,5,1728,568,0,2296,1,0,2,1,5,10,8,1,4.0,3.0,2008.0,3,842,3.0,3.0,382,274,0,0,0,0,0.0,0.0,0,451950
592,60.0,6600,5,8,1982,0.0,3,4,3.0,4.0,1.0,6.0,816,1.0,0,0,816,5,816,0,0,816,1,0,1,0,3,4,8,0,,1.0,1985.0,2,816,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,138000
593,,4435,6,5,2003,170.0,4,3,4.0,3.0,3.0,6.0,685,1.0,0,163,848,5,848,0,0,848,1,0,1,0,4,4,8,0,,,2003.0,2,420,3.0,3.0,140,0,0,0,0,0,0.0,0.0,0,140000
594,88.0,7990,5,6,1975,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,924,924,3,924,0,0,924,0,0,1,0,3,5,8,0,,1.0,1981.0,1,280,3.0,3.0,0,0,0,0,0,0,3.0,3.0,0,110000
595,69.0,11302,8,5,2005,238.0,4,3,4.0,3.0,4.0,6.0,1422,1.0,0,392,1814,5,1826,0,0,1826,1,0,2,0,4,7,8,1,3.0,,2005.0,3,758,3.0,3.0,180,75,0,0,120,0,0.0,0.0,0,319000
596,60.0,3600,6,7,1910,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,684,684,5,684,684,0,1368,0,0,1,0,3,7,8,0,,1.0,1930.0,1,216,3.0,2.0,0,158,0,0,0,0,0.0,0.0,0,114504
597,53.0,3922,7,5,2006,72.0,4,3,5.0,3.0,3.0,1.0,0,1.0,0,1258,1258,5,1402,0,0,1402,0,2,0,2,4,7,8,1,4.0,,2006.0,3,648,3.0,3.0,120,16,0,0,0,0,0.0,0.0,0,194201
598,80.0,12984,5,6,1977,459.0,3,3,4.0,3.0,2.0,5.0,1283,2.0,147,0,1430,5,1647,0,0,1647,1,0,2,0,4,7,8,1,3.0,,1977.0,2,621,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,217500
